ID,book_tod,book_dow,book_category,book_staff,last_category,last_staff,last_day_services,last_receipt_tot,last_dow,last_tod,last_noshow,last_prod_flag,last_cumrev,last_cumbook,last_cumstyle,last_cumcolor,last_cumprod,last_cumcancel,last_cumnoshow,noshow,recency,first_visit,is_revisit_30days
1654,morning,Tuesday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1655,afternoon,Thursday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1656,morning,Friday,STYLE,BECKY,STYLE,BECKY,1,30.0,Thursday,afternoon,0,0,30,1,1,0,0,0,0,0,50,0,0
1657,evening,Friday,STYLE,BECKY,STYLE,BECKY,1,50.0,Friday,morning,0,0,80,2,2,0,0,0,0,0,49,0,0
1658,afternoon,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1659,evening,Thursday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1660,afternoon,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1661,afternoon,Wednesday,STYLE,JJ,STYLE,JJ,1,40.0,Friday,afternoon,0,0,40,1,1,0,0,0,0,0,103,0,0
1662,morning,Saturday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1663,afternoon,Tuesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1664,afternoon,Tuesday,COLOR,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1665,evening,Thursday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1666,morning,Tuesday,STYLE,BECKY,STYLE,BECKY,1,65.0,Thursday,evening,0,1,30,1,1,0,1,0,0,0,26,0,1
1667,morning,Tuesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1668,morning,Tuesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1669,evening,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1670,afternoon,Tuesday,STYLE,JJ,STYLE,JJ,1,82.0,Friday,evening,0,0,82,1,1,0,0,0,0,1,116,0,0
1671,morning,Tuesday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1672,evening,Friday,STYLE,BECKY,STYLE,BECKY,1,30.0,Tuesday,morning,0,0,30,1,1,0,0,0,0,0,59,0,0
1673,morning,Saturday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1674,afternoon,Saturday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1675,evening,Tuesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1676,morning,Thursday,STYLE,JJ,STYLE,JJ,1,40.0,Tuesday,evening,0,0,40,1,1,0,0,0,0,0,51,0,0
1677,afternoon,Thursday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1678,morning,Saturday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1679,morning,Saturday,STYLE,SINEAD,STYLE,BECKY,1,30.0,Saturday,morning,0,0,30,1,1,0,0,0,0,0,35,0,0
1680,morning,Sunday,STYLE,BECKY,STYLE,SINEAD,1,55.0,Saturday,morning,0,0,85,2,2,0,0,0,0,0,36,0,0
1681,morning,Saturday,MISC,JJ,STYLE,BECKY,1,50.0,Sunday,morning,0,0,135,3,3,0,0,0,0,0,20,0,1
1682,morning,Saturday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1683,afternoon,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1684,morning,Thursday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1685,morning,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1686,morning,Thursday,STYLE,JJ,STYLE,JJ,1,40.0,Wednesday,morning,0,0,40,1,1,0,0,0,0,0,71,0,0
1687,evening,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1688,afternoon,Wednesday,COLOR,KELLY,STYLE,JJ,1,82.0,Friday,evening,0,0,82,1,1,0,0,0,0,1,19,0,1
1689,afternoon,Saturday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1690,afternoon,Tuesday,COLOR,JOANNE,COLOR,JOANNE,1,197.8,Saturday,afternoon,0,1,160,1,0,1,1,0,0,0,45,0,0
1691,afternoon,Saturday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1692,afternoon,Saturday,COLOR,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1693,afternoon,Wednesday,STYLE,KELLY,COLOR,KELLY,2,110.0,Saturday,afternoon,0,1,110,2,1,1,2,0,0,0,4,0,1
1694,morning,Tuesday,COLOR,KELLY,STYLE,KELLY,0,0.0,Wednesday,Unknown,0,0,110,3,2,1,2,1,0,0,6,0,1
1695,afternoon,Tuesday,STYLE,KELLY,STYLE,KELLY,0,0.0,Wednesday,Unknown,0,0,110,3,2,1,2,1,0,1,6,0,1
1696,evening,Thursday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1697,evening,Thursday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1698,afternoon,Thursday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
1699,afternoon,Tuesday,COLOR,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
1700,afternoon,Tuesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
1701,evening,Friday,STYLE,KELLY,STYLE,KELLY,0,0.0,Tuesday,Unknown,1,0,0,2,1,1,0,2,2,0,10,0,1
1702,evening,Friday,COLOR,KELLY,STYLE,KELLY,0,0.0,Tuesday,Unknown,1,0,0,2,1,1,0,2,2,0,10,0,1
1703,evening,Tuesday,MISC,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1704,afternoon,Saturday,STYLE,KELLY,MISC,KELLY,1,0.0,Tuesday,evening,0,0,0,1,0,0,0,0,0,0,11,0,1
1705,morning,Saturday,COLOR,KELLY,MISC,KELLY,1,0.0,Tuesday,evening,0,0,0,1,0,0,0,0,0,0,11,0,1
1706,afternoon,Saturday,COLOR,KELLY,MISC,KELLY,1,0.0,Tuesday,evening,0,0,0,1,0,0,0,0,0,0,11,0,1
1707,afternoon,Saturday,MISC,KELLY,MISC,KELLY,1,0.0,Tuesday,evening,0,0,0,1,0,0,0,0,0,0,11,0,1
1708,afternoon,Saturday,COLOR,KELLY,MISC,KELLY,1,0.0,Tuesday,evening,0,0,0,1,0,0,0,0,0,0,11,0,1
1709,afternoon,Saturday,STYLE,KELLY,MISC,KELLY,1,0.0,Tuesday,evening,0,0,0,1,0,0,0,0,0,0,11,0,1
1710,afternoon,Wednesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1711,afternoon,Tuesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1712,afternoon,Thursday,MISC,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1713,afternoon,Thursday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1714,afternoon,Saturday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1715,afternoon,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1716,afternoon,Thursday,STYLE,JJ,STYLE,JJ,1,82.0,Thursday,afternoon,0,0,82,1,1,0,0,0,0,0,112,0,0
1717,afternoon,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1718,afternoon,Saturday,STYLE,JJ,STYLE,JJ,1,40.0,Friday,afternoon,0,0,40,1,1,0,0,0,0,1,36,0,0
1719,evening,Tuesday,STYLE,JJ,STYLE,JJ,0,0.0,Saturday,Unknown,1,0,40,2,2,0,0,1,1,0,3,0,1
1720,afternoon,Saturday,STYLE,JJ,STYLE,JJ,1,60.0,Tuesday,evening,0,0,100,3,3,0,0,1,1,1,46,0,0
1721,evening,Tuesday,STYLE,JJ,STYLE,JJ,1,0.0,Saturday,afternoon,1,0,100,4,4,0,0,1,2,0,24,0,1
1722,evening,Tuesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1723,evening,Tuesday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1724,afternoon,Saturday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1725,afternoon,Saturday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1726,morning,Tuesday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1727,afternoon,Tuesday,COLOR,JOANNE,COLOR,JOANNE,1,160.0,Tuesday,morning,0,0,160,1,0,1,0,0,0,0,42,0,0
1728,evening,Tuesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1729,afternoon,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1730,afternoon,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1731,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,75.0,Thursday,afternoon,0,1,40,1,1,0,1,0,0,1,36,0,0
1732,afternoon,Thursday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1733,evening,Friday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1734,evening,Friday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1735,evening,Tuesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1736,afternoon,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1737,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,40.0,Thursday,afternoon,0,0,40,1,1,0,0,0,0,0,29,0,1
1738,evening,Thursday,STYLE,JJ,STYLE,JJ,1,60.0,Friday,afternoon,0,0,100,2,2,0,0,0,0,0,27,0,1
1739,morning,Friday,STYLE,JJ,STYLE,JJ,1,60.0,Thursday,evening,0,0,160,3,3,0,0,0,0,0,36,0,0
1740,morning,Friday,STYLE,JJ,STYLE,JJ,1,101.4,Friday,morning,0,1,220,4,4,0,1,0,0,0,21,0,1
1741,afternoon,Tuesday,STYLE,JJ,STYLE,JJ,1,60.0,Friday,morning,0,0,280,5,5,0,1,0,0,1,11,0,1
1742,afternoon,Thursday,STYLE,JJ,STYLE,JJ,0,0.0,Tuesday,Unknown,1,0,280,6,6,0,1,1,1,0,9,0,1
1743,afternoon,Thursday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1744,afternoon,Thursday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
1745,morning,Tuesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1746,morning,Friday,STYLE,JJ,STYLE,JJ,1,32.0,Tuesday,morning,0,0,32,1,1,0,0,0,0,0,38,0,0
1747,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,102.0,Friday,morning,0,0,134,2,2,0,0,0,0,0,70,0,0
1748,afternoon,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1749,morning,Tuesday,STYLE,JJ,STYLE,JJ,1,40.0,Friday,afternoon,0,0,40,1,1,0,0,0,0,0,60,0,0
1750,morning,Tuesday,STYLE,JJ,STYLE,JJ,1,60.0,Tuesday,morning,0,0,100,2,2,0,0,0,0,0,42,0,0
1751,afternoon,Saturday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1752,morning,Saturday,COLOR,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1753,evening,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1754,afternoon,Tuesday,STYLE,TANYA,STYLE,JJ,1,32.0,Friday,evening,0,0,32,1,1,0,0,0,0,0,67,0,0
1755,evening,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1756,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,110.8,Friday,evening,0,1,82,1,1,0,1,0,0,0,49,0,0
1757,morning,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1758,morning,Tuesday,COLOR,JOANNE,STYLE,JJ,1,82.0,Friday,morning,0,0,82,1,1,0,0,0,0,0,18,0,1
1759,afternoon,Thursday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1760,afternoon,Saturday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1761,afternoon,Thursday,COLOR,TANYA,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
1762,morning,Saturday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1763,evening,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1764,afternoon,Saturday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1765,afternoon,Friday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1766,evening,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1767,morning,Sunday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1768,afternoon,Saturday,STYLE,BECKY,STYLE,BECKY,1,60.0,Sunday,morning,0,0,60,1,1,0,0,0,0,1,83,0,0
1769,afternoon,Saturday,STYLE,BECKY,STYLE,BECKY,0,0.0,Saturday,Unknown,1,0,60,2,2,0,0,1,1,0,14,0,1
1770,afternoon,Saturday,COLOR,JOANNE,STYLE,BECKY,0,0.0,Saturday,Unknown,1,0,60,2,2,0,0,1,1,1,14,0,1
1771,afternoon,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1772,evening,Tuesday,STYLE,JJ,STYLE,JJ,1,40.0,Wednesday,afternoon,0,0,40,1,1,0,0,0,0,0,76,0,0
1773,afternoon,Tuesday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1774,morning,Tuesday,COLOR,JOANNE,COLOR,JOANNE,1,130.0,Tuesday,afternoon,0,0,130,1,0,1,0,0,0,0,42,0,0
1775,morning,Saturday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1776,evening,Tuesday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1777,afternoon,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1778,evening,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1779,afternoon,Tuesday,STYLE,JJ,STYLE,JJ,1,40.0,Wednesday,evening,0,0,40,1,1,0,0,0,0,0,48,0,0
1780,afternoon,Tuesday,STYLE,KELLY,STYLE,JJ,1,40.0,Wednesday,evening,0,0,40,1,1,0,0,0,0,0,48,0,0
1781,afternoon,Tuesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1782,evening,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1783,afternoon,Thursday,STYLE,JJ,STYLE,JJ,1,40.0,Thursday,evening,0,0,40,1,1,0,0,0,0,0,42,0,0
1784,evening,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1785,afternoon,Saturday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1786,afternoon,Saturday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1787,morning,Saturday,STYLE,KELLY,COLOR,JOANNE,2,214.1,Saturday,afternoon,0,1,152,2,1,1,2,0,0,0,42,0,0
1788,morning,Saturday,COLOR,JOANNE,COLOR,JOANNE,2,214.1,Saturday,afternoon,0,1,152,2,1,1,2,0,0,0,42,0,0
1789,afternoon,Saturday,COLOR,JOANNE,COLOR,JOANNE,2,214.1,Saturday,afternoon,0,1,152,2,1,1,2,0,0,0,42,0,0
1790,afternoon,Saturday,COLOR,HOUSE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
1791,afternoon,Sunday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
1792,afternoon,Saturday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1793,afternoon,Saturday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1794,evening,Thursday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1795,evening,Tuesday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1796,afternoon,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
1797,afternoon,Wednesday,STYLE,JJ,STYLE,JJ,0,0.0,Thursday,Unknown,1,0,0,1,1,0,0,1,1,0,27,0,1
1798,morning,Saturday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1799,morning,Saturday,COLOR,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1800,afternoon,Saturday,COLOR,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
1801,morning,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1802,afternoon,Thursday,STYLE,JJ,STYLE,JJ,1,32.0,Wednesday,morning,0,0,32,1,1,0,0,0,0,0,8,0,1
1803,evening,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1804,afternoon,Wednesday,MISC,JJ,STYLE,JJ,1,82.0,Wednesday,evening,0,0,82,1,1,0,0,0,0,0,42,0,0
1805,evening,Wednesday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1806,afternoon,Tuesday,STYLE,KELLY,STYLE,KELLY,1,35.0,Wednesday,evening,0,0,35,1,1,0,0,0,0,0,20,0,1
1807,evening,Thursday,STYLE,KELLY,STYLE,KELLY,1,55.0,Tuesday,afternoon,0,0,90,2,2,0,0,0,0,0,30,0,1
1808,morning,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1809,afternoon,Wednesday,STYLE,JJ,STYLE,JJ,1,82.0,Thursday,morning,0,0,82,1,1,0,0,0,0,0,76,0,0
1810,evening,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1811,morning,Sunday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1812,morning,Wednesday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1813,afternoon,Friday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
1814,morning,Thursday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1815,morning,Thursday,STYLE,BECKY,STYLE,SINEAD,1,70.0,Thursday,morning,0,0,70,1,1,0,0,0,0,0,42,0,0
1816,evening,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1817,morning,Tuesday,COLOR,JOANNE,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1818,afternoon,Tuesday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,1,0,1,1
1819,evening,Wednesday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1820,evening,Thursday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1821,afternoon,Saturday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1822,evening,Friday,STYLE,BECKY,STYLE,BECKY,1,94.15,Saturday,afternoon,0,1,60,1,1,0,1,0,0,0,83,0,0
1823,afternoon,Friday,STYLE,BECKY,STYLE,BECKY,1,130.4,Friday,evening,0,1,140,2,2,0,2,0,0,0,7,0,1
1824,morning,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1825,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,82.0,Friday,morning,0,0,82,1,1,0,0,0,0,0,28,0,1
1826,morning,Tuesday,STYLE,JJ,STYLE,JJ,1,52.0,Friday,afternoon,0,0,134,2,2,0,0,0,0,0,32,0,0
1827,afternoon,Friday,STYLE,JJ,STYLE,JJ,1,102.0,Tuesday,morning,0,0,236,3,3,0,0,0,0,0,24,0,1
1828,morning,Tuesday,STYLE,JJ,STYLE,JJ,1,52.0,Friday,afternoon,0,0,288,4,4,0,0,0,0,0,25,0,1
1829,evening,Friday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1830,evening,Friday,STYLE,BECKY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1831,evening,Wednesday,STYLE,JJ,STYLE,BECKY,1,30.0,Friday,evening,0,0,30,1,1,0,0,0,0,0,33,0,0
1832,evening,Thursday,STYLE,KELLY,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1833,afternoon,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1834,afternoon,Saturday,STYLE,JJ,STYLE,JJ,1,40.0,Friday,afternoon,0,0,40,1,1,0,0,0,0,1,113,0,0
1835,afternoon,Thursday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1836,afternoon,Wednesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1837,evening,Thursday,MISC,JJ,STYLE,JJ,1,40.0,Wednesday,afternoon,0,0,40,1,1,0,0,0,0,0,22,0,1
1838,afternoon,Tuesday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1839,evening,Tuesday,STYLE,JJ,STYLE,JJ,1,82.0,Tuesday,afternoon,0,0,82,1,1,0,0,0,0,0,42,0,0
1840,afternoon,Tuesday,STYLE,JJ,STYLE,JJ,1,102.0,Tuesday,evening,0,0,184,2,2,0,0,0,0,0,42,0,0
1841,evening,Friday,STYLE,JJ,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
1842,evening,Wednesday,STYLE,SINEAD,Unknown,Unknown,0,0.0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,1,1
